t,A,B,C,v,exp_name
0.7788944723618091,0.14678606640603672,1.2154631173517356,0.09970387255135305,0.005354561019435714,forward
0.7914572864321608,0.1467200144858129,1.2153970654315118,0.09983597639180072,0.005162208513365167,forward
0.8040201005025126,0.14665633054001742,1.2153333814857163,0.09996334428339164,0.004977493827145892,forward
0.8165829145728644,0.146594921102651,1.21527197204835,0.10008616315812453,0.004800062659915342,forward
0.8291457286432161,0.14653569687398624,1.2152127478196852,0.10020461161545403,0.0046295804230300054,forward
0.8417085427135679,0.14647857243017662,1.2151556233758756,0.10031886050307327,0.004465730704038588,forward
0.8542713567839196,0.1464234662232563,1.2151005171689553,0.10042907291691387,0.0043082146310656775,forward
0.8668341708542714,0.14637030044043556,1.2150473513861346,0.1005354044825554,0.004156749885868277,forward
0.8793969849246231,0.14631900083469207,1.214996051780391,0.1006380036940424,0.004011069688119357,forward
0.8919597989949749,0.14626949651699037,1.2149465474626893,0.10073701232944579,0.0038709217207874005,forward
0.9045226130653267,0.14622171946250673,1.2148987704082057,0.10083256643841305,0.0037360662965931174,forward
0.9170854271356784,0.1461756045001725,1.2148526554458714,0.10092479636308149,0.003606275939434928,forward
0.9296482412060302,0.14613108930839128,1.2148081402540905,0.10101382674664394,0.0034813350119266783,forward
0.9422110552763819,0.14608811420805914,1.2147651651537583,0.1010997769473082,0.003361038802701665,forward
0.9547738693467337,0.14604662224446516,1.2147236731901643,0.10118276087449621,0.0032451934523362726,forward
0.9673366834170855,0.14600655876454113,1.2146836097102403,0.10126288783434423,0.0031336144938869047,forward
0.9798994974874372,0.14596787122791308,1.2146449221736122,0.10134026290760037,0.0030261260793591417,forward
0.992462311557789,0.14593050920690098,1.2146075601526,0.10141498694962457,0.002922560753967098,forward
1.0050251256281408,0.1458944243803649,1.214571475326064,0.1014871566026967,0.002822759228998843,forward
1.0175879396984926,0.14585957037453107,1.2145366213202302,0.10155686461436436,0.0027265697475932008,forward
1.0301507537688444,0.14582590287450864,1.2145029538202077,0.10162419961440922,0.0026338482141726118,forward
1.042713567839196,0.14579337926799807,1.214470430213697,0.10168924682743039,0.002544457047871574,forward
1.0552763819095479,0.14576195851320073,1.2144390094588997,0.10175208833702507,0.0024582646732457733,forward
1.0678391959798996,0.145731601138819,1.214408652084518,0.10181280308578852,0.0023751453861691764,forward
1.0804020100502514,0.14570226924405622,1.2143793201897553,0.10187146687531407,0.0022949792285863824,forward
1.0929648241206031,0.14567392640819612,1.2143509773538952,0.10192815254703423,0.0022176516250750128,forward
1.105527638190955,0.1456465377376449,1.2143235886833441,0.10198292988813666,0.0021430534037179282,forward
1.1180904522613067,0.14562006971894226,1.2142971206646413,0.10203586592554197,0.002071080295597236,forward
1.1306532663316584,0.1455944900095038,1.214271540955203,0.10208702534441888,0.0020016322757833147,forward
1.1432160804020102,0.14556976743722855,1.2142468183829276,0.1021364704889694,0.001934613481148197,forward
1.155778894472362,0.14554587200049887,1.214222922946198,0.10218426136242875,0.0018699321343864062,forward
1.1683417085427137,0.1455227748564682,1.2141998258021673,0.1022304556504901,0.0018075004412258194,forward
1.1809045226130654,0.14550044824051514,1.2141774991862142,0.10227510888239623,0.0017472343067540025,forward
1.1934673366834172,0.14547886557589462,1.2141559165215936,0.10231827421163729,0.0016890535700660873,forward
1.206030150753769,0.1454580012134017,1.2141350521591008,0.10236000293662315,0.001632881245040531,forward
1.2185929648241207,0.14543783037700037,1.2141148813226994,0.10240034460942575,0.0015786433235193658,forward
1.2311557788944725,0.1454183291638237,1.2140953801095227,0.10243934703577912,0.001526268728584411,forward
1.2437185929648242,0.14539947454417362,1.2140765254898727,0.10247705627507929,0.0014756892706889045,forward
1.256281407035176,0.14538124434833127,1.2140582952940302,0.10251351666676393,0.0014268395711582056,forward
1.2688442211055277,0.14536361721648935,1.2140406681621885,0.10254877093044779,0.0013796568897955644,forward
1.2814070351758795,0.1453465726922649,1.2140236236379638,0.10258285997889673,0.0013340813394111105,forward
1.2939698492462313,0.14533009100486255,1.2140071419505616,0.10261582335370142,0.0012900552697609586,forward
1.306532663316583,0.1453141530343005,1.2139912039799996,0.10264769929482552,0.0012475231452928307,forward
1.3190954773869348,0.1452987403114104,1.2139757912571094,0.10267852474060567,0.001206431517832994,forward
1.3316582914572865,0.14528383501783748,1.2139608859635365,0.10270833532775156,0.0011667290008903644,forward
1.3442211055276383,0.14526941998489323,1.2139464709305923,0.10273716539364008,0.0011283662424379764,forward
1.35678391959799,0.1452554786398113,1.2139325295855103,0.10276504808380389,0.0010912957593566964,forward
1.3693467336683418,0.14524199510577016,1.2139190460514693,0.10279201515188618,0.0010554721823070358,forward
1.3819095477386936,0.1452289540644399,1.213906005010139,0.10281809723454674,0.0010208518703975764,forward
1.3944723618090453,0.14521634068121678,1.213893391626916,0.10284332400099298,0.0009873926950090593,forward
1.407035175879397,0.14520414060522327,1.2138811915509224,0.10286772415298001,0.0009550540236560034,forward
1.4195979899497488,0.14519233996930797,1.2138693909150071,0.10289132542481057,0.0009237967047755839,forward
1.4321608040201006,0.1451809253900457,1.2138579763357449,0.1029141545833351,0.0008935830533959616,forward
1.4447236180904524,0.1451698839582149,1.213846934903914,0.10293623744699675,0.0008643768124573023,forward
1.4572864321608041,0.14515920321731426,1.2138362541630134,0.10295759892879798,0.0008361430834122862,forward
1.4698492462311559,0.14514887124034392,1.213825922186043,0.1029782628827387,0.0008088485172866944,forward
1.4824120603015076,0.145138876480178,1.213815927425877,0.10299825240307049,0.0007824609081220663,forward
1.4949748743718594,0.14512920774748025,1.2138062586931793,0.10301758986846601,0.0007569491249351942,forward
1.5075376884422111,0.14511985421070378,1.2137969051564028,0.10303629694201896,0.0007322831026501475,forward
1.520100502512563,0.14511080539609122,1.2137878563417903,0.10305439457124406,0.0007084338335402343,forward
1.5326633165829147,0.14510205118767472,1.2137791021333737,0.10307190298807707,0.0006853733591532718,forward
1.5452261306532664,0.14509358182239457,1.2137706327680937,0.10308884171863737,0.0006630747498484965,forward
1.5577889447236182,0.1450853878668618,1.2137624388125607,0.10310522962970294,0.0006415120365140014,forward
1.57035175879397,0.14507746029751362,1.2137545112432127,0.10312108476839932,0.0006206604147558952,forward
1.5829145728643217,0.14506979038040713,1.213746841326106,0.10313642460261226,0.0006004959222435475,forward
1.5954773869346734,0.14506236964437133,1.2137394205900705,0.10315126607468386,0.000580995362578869,forward
1.6080402010050252,0.14505518988100694,1.213732240826706,0.10316562560141262,0.0005621363001668101,forward
1.620603015075377,0.14504824314468653,1.2137252940903855,0.10317951907405344,0.0005438970553681132,forward
1.6331658291457287,0.1450415217525545,1.2137185726982536,0.10319296185831754,0.0005262566999201378,forward
1.6457286432160805,0.145035018284527,1.2137120692302261,0.10320596879437255,0.0005091950526131273,forward
1.6582914572864322,0.1450287255663762,1.2137057765120753,0.10321855423067416,0.0004926926308563992,forward
1.670854271356784,0.14502263670114532,1.2136996876468444,0.10323073196113587,0.00047673072924822254,forward
1.6834170854271358,0.14501674507068346,1.2136937960163825,0.10324251522205961,0.0004612914198932374,forward
1.6959798994974875,0.14501104424983252,1.2136880951955316,0.10325391686376147,0.00044635732414644735,forward
1.7085427135678393,0.14500552800460584,1.213682578950305,0.10326494935421487,0.0004319116049240272,forward
1.721105527638191,0.145000190292188,1.2136772412378871,0.10327562477905054,0.0004179379639486284,forward
1.7336683417085428,0.14499502526093505,1.2136720762066342,0.10328595484155646,0.0004044206391439332,forward
1.7462311557788945,0.1449900272503743,1.2136670781960734,0.10329595086267794,0.0003913444021712162,forward
1.7587939698492463,0.14498519079120448,1.2136622417369036,0.1033056237810176,0.000378694556101536,forward
1.771356783919598,0.14498051059280803,1.2136575615385072,0.10331498417781047,0.0003664569005691059,forward
1.7839195979899498,0.1449759815675949,1.2136530325132941,0.10332404222823675,0.0003546177933661256,forward
1.7964824120603016,0.14497159884216393,1.2136486497878631,0.10333280767909869,0.0003431641776048893,forward
1.8090452261306533,0.14496735768278296,1.213644408628482,0.10334128999786063,0.00033208338512024185,forward
1.821608040201005,0.14496325349313924,1.2136403044388384,0.10334949837714805,0.00032136312902115364,forward
1.8341708542713568,0.14495928181433942,1.2136363327600386,0.10335744173474767,0.000310991502207902,forward
1.8467336683417086,0.14495543832490956,1.2136324892706087,0.10336512871360741,0.0003009569759683031,forward
1.8592964824120604,0.1449517188407951,1.2136287697864943,0.10337256768183634,0.00029124839864965737,forward
1.8718592964824121,0.1449481193153609,1.21362517026106,0.10337976673270476,0.000281854994402093,forward
1.8844221105527639,0.14494463583868772,1.213621686784387,0.10338673368605113,0.00027276636015569126,forward
1.8969849246231156,0.14494126462227583,1.213618315567975,0.1033934761188749,0.00026397242460257826,forward
1.9095477386934674,0.14493800205588167,1.2136150530015808,0.10340000125166321,0.0002554635953937733,forward
1.9221105527638191,0.14493484465309459,1.2136118955987938,0.10340631605723737,0.000247230616138502,forward
1.934673366834171,0.14493178902483275,1.2136088399705318,0.10341242731376107,0.00023926449640492435,forward
1.9472361809045227,0.14492883187934313,1.2136058828250422,0.1034183416047403,0.00023155651092292422,forward
1.9597989949748744,0.14492597002220156,1.2136030209679007,0.10342406531902341,0.00022409819882829895,forward
1.9723618090452262,0.1449232003563127,1.2136002513020119,0.10342960465080112,0.00021688136294717753,forward
1.984924623115578,0.14492051988191007,1.2135975708276092,0.10343496559960642,0.00020989806911827531,forward
1.9974874371859297,0.14491792569655593,1.2135949766422551,0.1034401539703147,0.00020314064555152175,forward
2.0100502512562817,0.14491541499514143,1.2135924659408406,0.10344517537314367,0.0001966016822213927,forward
2.022613065326633,0.1449129850579145,1.2135900360036138,0.10345003524759754,0.00019027399911983626,forward
2.035175879396985,0.14491063329041398,1.2135876842361133,0.1034547387825986,0.0001841507497043385,forward
2.0477386934673367,0.1449083572000409,1.2135854081457402,0.10345929096334475,0.00017822535934661042,forward
2.0603015075376887,0.14490615436190804,1.2135832053076072,0.10346369663961047,0.00017249143595620062,forward
2.0728643216080402,0.144904022418839,1.2135810733645382,0.10346796052574853,0.00016694276957324777,forward
2.085427135678392,0.14490195908136833,1.2135790100270676,0.10347208720068989,0.00016157333198430347,forward
2.0979899497487438,0.14489996212774137,1.2135770130734407,0.10347608110794382,0.00015637727635823233,forward
2.1105527638190957,0.14489802940391439,1.2135750803496137,0.10347994655559778,0.0001513489369012323,forward
2.1231155778894473,0.14489615882355453,1.2135732097692538,0.1034836877163175,0.00014648282853000578,forward
2.1356783919597992,0.1448943483680398,1.2135713993137391,0.10348730862734697,0.0001417736465624292,forward
2.148241206030151,0.1448925960860659,1.213569647031765,0.10349081319129477,0.0001372162654023412,forward
2.1608040201005028,0.14489090008455255,1.2135679510302517,0.10349420519432144,0.00013280571461591278,forward
2.1733668341708543,0.14488925856924428,1.2135663095149434,0.10349748822493796,0.00012853728425077208,forward
2.1859296482412063,0.14488766981018014,1.2135647207558793,0.10350066574306627,0.0001244064347735727,forward
2.198492462311558,0.14488613212350734,1.2135631830692064,0.10350374111641183,0.0001204087495636202,forward
2.21105527638191,0.14488464387148145,1.2135616948171806,0.10350671762046362,0.00011653993471869717,forward
2.2236180904522613,0.1448832034624662,1.2135602544081654,0.10350959843849412,0.00011279581887085633,forward
2.2361809045226133,0.14488180935093362,1.2135588602966327,0.10351238666155932,0.00010917235301163791,forward
2.248743718592965,0.14488046003746394,1.2135575109831631,0.10351508528849869,0.0001056656103264303,forward
2.261306532663317,0.14487915406874566,1.2135562050144448,0.10351769722593523,0.000102271786037563,forward
2.2738693467336684,0.14487789003757554,1.2135549409832747,0.10352022528827545,9.898719725547598e-05,forward
2.2864321608040203,0.14487666658285858,1.2135537175285578,0.10352267219770935,9.580828283820564e-05,forward
2.298994974874372,0.14487548238635356,1.2135525333320527,0.10352504059071942,9.273159480265184e-05,forward
2.311557788944724,0.14487433617941273,1.213551387125112,0.10352733300460111,8.975381571069493e-05,forward
2.3241206030150754,0.14487322676340933,1.2135502777091085,0.1035295518366079,8.687181161077468e-05,forward
2.3366834170854274,0.14487215297334902,1.2135492039190483,0.1035316994167285,8.408253738562212e-05,forward
2.349246231155779,0.14487111367484606,1.2135481646205453,0.10353377801373444,8.138302880345188e-05,forward
2.361809045226131,0.1448701077641232,1.2135471587098223,0.10353578983518014,7.877040243018033e-05,forward
2.3743718592964824,0.14486913416801184,1.213546185113711,0.10353773702740289,7.624185554629119e-05,forward
2.3869346733668344,0.1448681918439519,1.2135452427896511,0.1035396216755228,7.379466606777391e-05,forward
2.399497487437186,0.14486727977999184,1.213544330725691,0.10354144580344286,7.142619247135613e-05,forward
2.412060301507538,0.14486639699478882,1.213543447940488,0.10354321137384895,6.913387372332302e-05,forward
2.4246231155778895,0.14486554253760842,1.2135425934833077,0.10354492028820973,6.691522921246175e-05,forward
2.4371859296482414,0.14486471548832489,1.213541766434024,0.1035465743867768,6.476785868614535e-05,forward
2.449748743718593,0.14486391495778556,1.2135409659034848,0.10354817544785543,6.268944313672508e-05,forward
2.462311557788945,0.14486314010642318,1.2135401910521224,0.10354972515058015,6.067779306365893e-05,forward
2.4748743718592965,0.1448623901190753,1.2135394410647744,0.1035512251252759,5.8730783039820534e-05,forward
2.4874371859296485,0.14486166419686267,1.2135387151425618,0.1035526769697012,5.684633058191213e-05,forward
2.5,0.14486096156619999,1.2135380125118993,0.10355408223102654,5.502241950075263e-05,forward
