protocol,series_id,replicate,A_mM,B_mM,C_mM,v_true,v_obs
forward_A_var,B=1.265,2,0.9351584137663655,1.265207750316229,0.0,79.46848536498743,86.78874663140398
forward_A_var,B=1.265,2,1.4968842860828182,1.265207750316229,0.0,85.00837583527392,83.91443001861381
forward_A_var,B=1.265,2,2.3960246017542244,1.265207750316229,0.0,88.87919899653531,84.39580720995792
forward_A_var,B=1.265,2,3.835255634378315,1.265207750316229,0.0,91.48158829805939,91.98171798379774
forward_A_var,B=1.265,2,6.138996139798161,1.265207750316229,0.0,93.18618091270315,93.51540949611945
forward_A_var,B=1.265,2,9.826534968526481,1.265207750316229,0.0,94.28372147302187,102.76347928131717
forward_A_var,B=1.265,3,0.0,1.265207750316229,0.0,0.0,0.011345853305577656
forward_A_var,B=1.265,3,0.0001965306993705296,1.265207750316229,0.0,0.0960733225799024,0.09560088195368709
forward_A_var,B=1.265,3,0.000314581691497361,1.265207750316229,0.0,0.1536898983306048,0.13998243135591854
forward_A_var,B=1.265,3,0.0005035429118316178,1.265207750316229,0.0,0.2457715830552297,0.28030652241244913
forward_A_var,B=1.265,3,0.0008060083307740478,1.265207750316229,0.0,0.3927973419939459,0.36759531848300125
forward_A_var,B=1.265,3,0.0012901570333183566,1.265207750316229,0.0,0.6272019278911162,0.5627754054285218
forward_A_var,B=1.265,3,0.0020651215466002946,1.265207750316229,0.0,1.0000285538970268,0.8502330300252765
forward_A_var,B=1.265,3,0.0033055875308943394,1.265207750316229,0.0,1.5907839405848243,1.6766290713561554
forward_A_var,B=1.265,3,0.0052911698792705705,1.265207750316229,0.0,2.5212758795581554,2.511031888372285
forward_A_var,B=1.265,3,0.00846944103873891,1.265207750316229,0.0,3.973173026618999,4.10176531487226
forward_A_var,B=1.265,3,0.013556818840706657,1.265207750316229,0.0,6.20575219970598,5.962456712269292
forward_A_var,B=1.265,3,0.021700055084993508,1.265207750316229,0.0,9.562727278201915,9.028591149518553
forward_A_var,B=1.265,3,0.034734726208615986,1.265207750316229,0.0,14.4440857424126,14.007434722858443
forward_A_var,B=1.265,3,0.05559899272430237,1.265207750316229,0.0,21.20702840929803,20.853854563706104
forward_A_var,B=1.265,3,0.08899589342927482,1.265207750316229,0.0,29.97507596392582,28.14235361607764
forward_A_var,B=1.265,3,0.14245346289902988,1.265207750316229,0.0,40.41387473531119,43.38165849954825
forward_A_var,B=1.265,3,0.22802163459432157,1.265207750316229,0.0,51.65135390222105,54.6051808725922
forward_A_var,B=1.265,3,0.36498843050182095,1.265207750316229,0.0,62.51027793253396,70.73787054161724
forward_A_var,B=1.265,3,0.5842276968025037,1.265207750316229,0.0,71.96185778646891,71.7719775937362
forward_A_var,B=1.265,3,0.9351584137663655,1.265207750316229,0.0,79.46848536498743,81.3583161734983
forward_A_var,B=1.265,3,1.4968842860828182,1.265207750316229,0.0,85.00837583527392,88.94766261919409
forward_A_var,B=1.265,3,2.3960246017542244,1.265207750316229,0.0,88.87919899653531,89.63672813848855
forward_A_var,B=1.265,3,3.835255634378315,1.265207750316229,0.0,91.48158829805939,96.02135001735303
forward_A_var,B=1.265,3,6.138996139798161,1.265207750316229,0.0,93.18618091270315,92.40942444987705
forward_A_var,B=1.265,3,9.826534968526481,1.265207750316229,0.0,94.28372147302187,89.17204458628255
forward_A_var,B=12.65,1,0.0,12.652077503162289,0.0,0.0,-0.004664240879364923
forward_A_var,B=12.65,1,0.0001965306993705296,12.652077503162289,0.0,0.17467876832709528,0.19192775953279947
forward_A_var,B=12.65,1,0.000314581691497361,12.652077503162289,0.0,0.27943617878291793,0.2908480217229134
forward_A_var,B=12.65,1,0.0005035429118316178,12.652077503162289,0.0,0.4468574237367813,0.3720477175617948
forward_A_var,B=12.65,1,0.0008060083307740478,12.652077503162289,0.0,0.714176985443538,0.6564516364383017
forward_A_var,B=12.65,1,0.0012901570333183566,12.652077503162289,0.0,1.1403671416202112,1.1673834339238818
forward_A_var,B=12.65,1,0.0020651215466002946,12.652077503162289,0.0,1.8182337343582304,1.7645486100644863
forward_A_var,B=12.65,1,0.0033055875308943394,12.652077503162289,0.0,2.892334437426953,2.8862499585533397
forward_A_var,B=12.65,1,0.0052911698792705705,12.652077503162289,0.0,4.58413796283301,4.761408377018541
forward_A_var,B=12.65,1,0.00846944103873891,12.652077503162289,0.0,7.22395095748909,6.694482056771257
forward_A_var,B=12.65,1,0.013556818840706657,12.652077503162289,0.0,11.283185817647237,11.309494180525512
forward_A_var,B=12.65,1,0.021700055084993508,12.652077503162289,0.0,17.38677686945803,17.103580949626917
forward_A_var,B=12.65,1,0.034734726208615986,12.652077503162289,0.0,26.261974077113816,25.425251652121062
forward_A_var,B=12.65,1,0.05559899272430237,12.652077503162289,0.0,38.55823347145097,39.110083244608816
forward_A_var,B=12.65,1,0.08899589342927482,12.652077503162289,0.0,54.500138116228754,49.64839397508049
forward_A_var,B=12.65,1,0.14245346289902988,12.652077503162289,0.0,73.47977224602036,76.55397343826107
forward_A_var,B=12.65,1,0.22802163459432157,12.652077503162289,0.0,93.91155254949282,91.59859795398035
forward_A_var,B=12.65,1,0.36498843050182095,12.652077503162289,0.0,113.65505078642539,114.10310869502048
forward_A_var,B=12.65,1,0.5842276968025037,12.652077503162289,0.0,130.83974142994344,129.86980078088095
forward_A_var,B=12.65,1,0.9351584137663655,12.652077503162289,0.0,144.48815520906803,139.95355824945173
forward_A_var,B=12.65,1,1.4968842860828182,12.652077503162289,0.0,154.56068333686167,159.5565949259967
forward_A_var,B=12.65,1,2.3960246017542244,12.652077503162289,0.0,161.59854363006417,150.23311904525394
forward_A_var,B=12.65,1,3.835255634378315,12.652077503162289,0.0,166.33016054192618,161.89046416438993
forward_A_var,B=12.65,1,6.138996139798161,12.652077503162289,0.0,169.42941984127845,167.79756202303145
forward_A_var,B=12.65,1,9.826534968526481,12.652077503162289,0.0,171.42494813276704,173.0475462472675
forward_A_var,B=12.65,2,0.0,12.652077503162289,0.0,0.0,0.03105279780316578
forward_A_var,B=12.65,2,0.0001965306993705296,12.652077503162289,0.0,0.17467876832709528,0.19188050447622973
forward_A_var,B=12.65,2,0.000314581691497361,12.652077503162289,0.0,0.27943617878291793,0.3320903352535601
forward_A_var,B=12.65,2,0.0005035429118316178,12.652077503162289,0.0,0.4468574237367813,0.4635863032189345
forward_A_var,B=12.65,2,0.0008060083307740478,12.652077503162289,0.0,0.714176985443538,0.6104497172298784
forward_A_var,B=12.65,2,0.0012901570333183566,12.652077503162289,0.0,1.1403671416202112,1.0854761937846498
forward_A_var,B=12.65,2,0.0020651215466002946,12.652077503162289,0.0,1.8182337343582304,1.9079625059357785
forward_A_var,B=12.65,2,0.0033055875308943394,12.652077503162289,0.0,2.892334437426953,3.060076391034896
forward_A_var,B=12.65,2,0.0052911698792705705,12.652077503162289,0.0,4.58413796283301,4.6018647593521305
forward_A_var,B=12.65,2,0.00846944103873891,12.652077503162289,0.0,7.22395095748909,7.05189643854688
forward_A_var,B=12.65,2,0.013556818840706657,12.652077503162289,0.0,11.283185817647237,11.196640126425292
forward_A_var,B=12.65,2,0.021700055084993508,12.652077503162289,0.0,17.38677686945803,17.07741983304768
forward_A_var,B=12.65,2,0.034734726208615986,12.652077503162289,0.0,26.261974077113816,25.76513310038906
forward_A_var,B=12.65,2,0.05559899272430237,12.652077503162289,0.0,38.55823347145097,40.13666065335614
forward_A_var,B=12.65,2,0.08899589342927482,12.652077503162289,0.0,54.500138116228754,51.050199179182265
forward_A_var,B=12.65,2,0.14245346289902988,12.652077503162289,0.0,73.47977224602036,72.58737877568774
forward_A_var,B=12.65,2,0.22802163459432157,12.652077503162289,0.0,93.91155254949282,96.12969291940391
forward_A_var,B=12.65,2,0.36498843050182095,12.652077503162289,0.0,113.65505078642539,109.44735945125447
forward_A_var,B=12.65,2,0.5842276968025037,12.652077503162289,0.0,130.83974142994344,135.82451126378186
forward_A_var,B=12.65,2,0.9351584137663655,12.652077503162289,0.0,144.48815520906803,138.25337156011813
forward_A_var,B=12.65,2,1.4968842860828182,12.652077503162289,0.0,154.56068333686167,142.98932035045627
forward_A_var,B=12.65,2,2.3960246017542244,12.652077503162289,0.0,161.59854363006417,151.88222631662072
forward_A_var,B=12.65,2,3.835255634378315,12.652077503162289,0.0,166.33016054192618,178.7351815631805
forward_A_var,B=12.65,2,6.138996139798161,12.652077503162289,0.0,169.42941984127845,190.18297150147743
forward_A_var,B=12.65,2,9.826534968526481,12.652077503162289,0.0,171.42494813276704,177.81541003703452
forward_A_var,B=12.65,3,0.0,12.652077503162289,0.0,0.0,-0.01549573110707343
forward_A_var,B=12.65,3,0.0001965306993705296,12.652077503162289,0.0,0.17467876832709528,0.15086631311345872
forward_A_var,B=12.65,3,0.000314581691497361,12.652077503162289,0.0,0.27943617878291793,0.2868938015404573
forward_A_var,B=12.65,3,0.0005035429118316178,12.652077503162289,0.0,0.4468574237367813,0.477553583337441
forward_A_var,B=12.65,3,0.0008060083307740478,12.652077503162289,0.0,0.714176985443538,0.7588232979325146
forward_A_var,B=12.65,3,0.0012901570333183566,12.652077503162289,0.0,1.1403671416202112,1.0874096928429289
forward_A_var,B=12.65,3,0.0020651215466002946,12.652077503162289,0.0,1.8182337343582304,1.8457605627456393
forward_A_var,B=12.65,3,0.0033055875308943394,12.652077503162289,0.0,2.892334437426953,2.8898615630517837
forward_A_var,B=12.65,3,0.0052911698792705705,12.652077503162289,0.0,4.58413796283301,4.633560458715087
forward_A_var,B=12.65,3,0.00846944103873891,12.652077503162289,0.0,7.22395095748909,6.64282550117023
forward_A_var,B=12.65,3,0.013556818840706657,12.652077503162289,0.0,11.283185817647237,11.377486016466296
forward_A_var,B=12.65,3,0.021700055084993508,12.652077503162289,0.0,17.38677686945803,17.874527705958148
forward_A_var,B=12.65,3,0.034734726208615986,12.652077503162289,0.0,26.261974077113816,26.086780622477917
forward_A_var,B=12.65,3,0.05559899272430237,12.652077503162289,0.0,38.55823347145097,38.09766232923484
forward_A_var,B=12.65,3,0.08899589342927482,12.652077503162289,0.0,54.500138116228754,52.89200045639362
forward_A_var,B=12.65,3,0.14245346289902988,12.652077503162289,0.0,73.47977224602036,73.89460110205187
forward_A_var,B=12.65,3,0.22802163459432157,12.652077503162289,0.0,93.91155254949282,82.39481258921944
forward_A_var,B=12.65,3,0.36498843050182095,12.652077503162289,0.0,113.65505078642539,114.6737584494576
forward_A_var,B=12.65,3,0.5842276968025037,12.652077503162289,0.0,130.83974142994344,130.54045084203062
forward_A_var,B=12.65,3,0.9351584137663655,12.652077503162289,0.0,144.48815520906803,155.48718467344614
forward_A_var,B=12.65,3,1.4968842860828182,12.652077503162289,0.0,154.56068333686167,157.83201544546387
forward_A_var,B=12.65,3,2.3960246017542244,12.652077503162289,0.0,161.59854363006417,166.08207443872
forward_A_var,B=12.65,3,3.835255634378315,12.652077503162289,0.0,166.33016054192618,187.8145060354107
forward_A_var,B=12.65,3,6.138996139798161,12.652077503162289,0.0,169.42941984127845,163.47332039072316
forward_A_var,B=12.65,3,9.826534968526481,12.652077503162289,0.0,171.42494813276704,180.26304511282376
